Text,Created At,Favorite Count,Id Str,In Reply To Screen Name,In Reply To Status Id Str,Lang,Retweet Count,Source,Is Retweet
Trump warned intellectual property probe risks China trade war https://t.co/yN6pXy07IR https://t.co/Yq9rcgu2rM,10/11/2017 2:07,15,9.18E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Nelson Peltz says no company is too big for activism https://t.co/HtqNpEuVMX https://t.co/iEfdocRJwE,10/11/2017 2:13,37,9.18E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"North Korea may have hacked Seoul war plans, lawmaker says https://t.co/lELd5K8wog https://t.co/a0BJXZlx4D",10/11/2017 2:18,20,9.18E+17,,,en,31,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Ikea Group is open to more acquisitions like TaskRabbit https://t.co/exbHRjgb2q https://t.co/vuMGnROXo3,10/11/2017 2:24,18,9.18E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This tech firm is treating its new recruits like fighter pilots https://t.co/MHpSLrlFGk https://t.co/NOj9xDEe55,10/11/2017 2:29,15,9.18E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Dell will spend $1 billion in new focus on Internet of Things https://t.co/iXb0NB1OzH https://t.co/CsRLKSVr3i,10/11/2017 2:35,53,9.18E+17,,,en,46,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
U.S. Supreme Court suggests it’s interested in hearing Apple’s appeal in consumer lawsuit https://t.co/1HLEIPaXJq https://t.co/MtDopMwOLQ,10/11/2017 2:41,18,9.18E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Win or lose, Peltz had a point about P&amp;G https://t.co/FG7jpUQZ83 via @gadfly https://t.co/weaPK4qklr",10/11/2017 2:46,15,9.18E+17,,,en,6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Disney and Fox join forces for download service https://t.co/WsVMvd72GL https://t.co/baXxX4QdUC,10/11/2017 2:51,25,9.18E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Facebook and Twitter must tackle cyber bullying, or they will face a U.K. levy https://t.co/G6ipsFVdP6 https://t.co/JfZGO5f8TV",10/11/2017 2:57,34,9.18E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A string of scandals has shredded Japan's once-revered business reputation https://t.co/jBWXnhAlTq https://t.co/Tzwxer9yxr,10/11/2017 3:03,23,9.18E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How deep will Saudi cut its oil output https://t.co/XhK69A1Zi9 https://t.co/CsUdA668EI,10/11/2017 3:08,18,9.18E+17,,,en,27,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Walmart's online surge adds $5 billion to Walton family fortune https://t.co/qhUPCaPtyn https://t.co/0zMwJelfRH,10/11/2017 3:14,48,9.18E+17,,,en,34,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Unicom's stock sale has made an $18 billion market darling. Not the one you think https://t.co/ceYr3QEAQu via… https://t.co/uKLpCDH1AJ,10/11/2017 3:20,14,9.18E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Here's how much GE will pay its departing CFO in a severance deal https://t.co/gYJIYQ2RB4 https://t.co/CftJNVmNRm,10/11/2017 3:25,11,9.18E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A price war is looming for Britain's energy suppliers https://t.co/FfOUDuYBpG https://t.co/a2ltSxhKb7,10/11/2017 3:31,12,9.18E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This tech firm is treating its new recruits like fighter pilots https://t.co/feOwuKVolJ https://t.co/rcIeNGUkpj,10/11/2017 3:36,15,9.18E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Finnish food-packaging maker says its India pain is over https://t.co/0NXC68xePs https://t.co/wuXv8pdWA9,10/11/2017 3:42,14,9.18E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This Asian country is betting on its giant lizard bonds https://t.co/xsMGFYEWEU https://t.co/YtXfs9LJ16,10/11/2017 3:47,37,9.18E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Alibaba plans to more than double spending to $15 billion for ""moonshot"" projects https://t.co/Pc6i7KtHjk https://t.co/xGKNp7nRt6",10/11/2017 3:53,37,9.18E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Trump names Eric Hargan as acting health and human services secretary https://t.co/NWT49UCOG6 https://t.co/0oe4zxhf05,10/11/2017 3:55,19,9.18E+17,,,en,17,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"It's risky to fixate on weaknesses and overlook global economic growth, says @Moss_Eco https://t.co/fPP5ykLBNU via… https://t.co/Xzs04Axnb7",10/11/2017 3:59,12,9.18E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Alibaba (briefly) tops Amazon to become the biggest e-commerce company https://t.co/hFFwAz4eXJ https://t.co/D7lFd8IugY,10/11/2017 4:03,100,9.18E+17,,,en,70,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Markets:,10/11/2017 4:04,36,9.18E+17,,,en,35,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"China will meet bankers to discuss first dollar bond issuance since 2004, sources say https://t.co/AGrODr8Hmm https://t.co/C7BWNLAzlK",10/11/2017 4:09,21,9.18E+17,,,en,31,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Sweden has plenty of jobs and it's screaming out for workers https://t.co/OZUYFKRnay https://t.co/uJUrtCcigK,10/11/2017 4:22,152,9.18E+17,,,en,134,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A corruption trial is splitting the Kremlin https://t.co/G9aM5DizD7 https://t.co/CYLqhcYWPQ,10/11/2017 4:28,21,9.18E+17,,,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
U.K. retailers want details on May’s no-deal Brexit contingency plan https://t.co/C9is9FRkfW https://t.co/Y5MZMWUput,10/11/2017 4:31,10,9.18E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
What's at risk for energy if Trump pushes Iran deal to collapse https://t.co/tyPo0HC6HQ https://t.co/V6gQcefnpH,10/11/2017 4:34,26,9.18E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Wildfires wreak havoc on California's $58 billion wine industry https://t.co/tAf0JlE54r https://t.co/DhJmE781wl,10/11/2017 4:41,41,9.18E+17,,,en,70,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
North Korea's hack of U.S. military strike secrets shows off cyber skills https://t.co/bAeGbhzow5 https://t.co/YAZMuEOkN4,10/11/2017 4:44,35,9.18E+17,,,en,38,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This tech firm is treating its new recruits like fighter pilots https://t.co/gk4phCd9NK https://t.co/Z7nzFnc5dD,10/11/2017 4:47,22,9.18E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The U.S. says it supports ambassador in Turkey who Erdogan criticized https://t.co/76UArjaxGg https://t.co/0PNXkGigTt,10/11/2017 4:50,15,9.18E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Asia's worst-performing currency last month is likely to weaken further, says Mizuho https://t.co/HGcY0om6V2 https://t.co/5SUOrh3TPO",10/11/2017 4:59,10,9.18E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Ever wanted to join OPEC? Now's your chance https://t.co/6MeLDh7Dwo https://t.co/C49M9fniyO,10/11/2017 5:06,19,9.18E+17,,,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
This is how Japan's Kobe Steel scandal is playing out in markets https://t.co/VstydyUjbT https://t.co/fc1ffMoxxN,10/11/2017 5:09,15,9.18E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
U.S. House to add $36.5 billion for hurricane relief and Puerto Rico aid https://t.co/wCsATxmWVO https://t.co/wjOrKJBTDj,10/11/2017 5:10,60,9.18E+17,,,en,41,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Soon Italy may lose its status as one of Europe's most expensive gas markets https://t.co/9MyFlcc88w https://t.co/DzYQGBef7L,10/11/2017 5:12,27,9.18E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"ECB policy makers are likely to keep their commitment to ultra-low rates, sources say https://t.co/ezzGhjI17E https://t.co/u9bYtQsLvq",10/11/2017 5:15,27,9.18E+17,,,en,33,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Scandal at Kobe Steel has wiped more than a third of its stock-market value in just 2 days https://t.co/1FB3hjiJQH https://t.co/WMOSdNsR8x,10/11/2017 5:21,42,9.18E+17,,,en,64,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Harvey Weinstein's wife announces she will leave him after sex abuse claims https://t.co/wX1YHEVAQi https://t.co/VptSyzK0JJ,10/11/2017 5:34,119,9.18E+17,,,en,57,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Oil holds gains near $51 as OPEC reiterates balancing is on track https://t.co/FJgMq8Or1B https://t.co/RNs8kFTrft,10/11/2017 5:40,19,9.18E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Carney is ready to raise rates, signalling there's something ailing in the British economy https://t.co/lEV3sD3Stg https://t.co/SI8ooUHVdu",10/11/2017 5:43,17,9.18E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"What you need to know about Alibaba's plan to spend $15 billion on ""moonshot"" projects https://t.co/23bjXpdigH https://t.co/coFbvqAI0d",10/11/2017 5:46,56,9.18E+17,,,en,40,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
UBS CEO Sergio Ermotti says investors need returns as capital issues fade https://t.co/QzOvkw1xIN https://t.co/n9n2kBJ5oj,10/11/2017 6:00,19,9.18E+17,,,en,9,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
JUST IN: Nikkei 225 closes at highest level since December 1996 https://t.co/F5rNv3llIL https://t.co/0UWVXzxmzs,10/11/2017 6:03,49,9.18E+17,,,en,44,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Workers trapped in Brexit limbo are now being targeted by Denmark's firms https://t.co/qk58DoiPgz https://t.co/OY7Iuyov0W,10/11/2017 6:08,14,9.18E+17,,,en,17,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Facebook and Twitter must tackle cyber bullying - or face a UK levy https://t.co/6mCLzwt2pm https://t.co/dwXiIvkUsY,10/11/2017 6:12,38,9.18E+17,,,en,38,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Theresa May risks angering colleagues with remarks that raise questions on Brexit commitment https://t.co/r06IIwHICG https://t.co/ewbxiPvItn,10/11/2017 6:18,24,9.18E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Rand on the run? South Africa may have some surprises for currency watchers https://t.co/dEWpTnQWYe https://t.co/PEqtLA26bB,10/11/2017 6:21,25,9.18E+17,,,en,28,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Alibaba's spending plan isn't nearly as extravagant as it may seem https://t.co/78CCCG5f2M via @gadfly https://t.co/05lqC2rUyb,10/11/2017 6:24,15,9.18E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Catalonia's setback may not stop Europe's separatist movements https://t.co/pxxQ9Kq5NI https://t.co/hZCR1SL5AK,10/11/2017 6:28,15,9.18E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Saudi Arabia's revolution from the top has little room for critics https://t.co/4TlAlqRzHS https://t.co/XXSivnwUQM,10/11/2017 6:31,28,9.18E+17,,,en,21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
American banks are getting twitchy about Britain's commercial property loans https://t.co/xanwzApQZW https://t.co/AGKAFLZVlo,10/11/2017 6:34,20,9.18E+17,,,en,28,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
BNP Paribas will stop financing shale and oil sands projects to help tackle climate change https://t.co/5YCTK23DlW https://t.co/oNoTD1MJAo,10/11/2017 6:37,44,9.18E+17,,,en,44,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"CEO calls short seller a ""troll"" after a note calls Shopify a ""get-rich-quick scheme"" https://t.co/HFs6APNWZ5 https://t.co/iT5WPsxk2K",10/11/2017 6:41,12,9.18E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
RT @Brexit: Denmark wants to lure workers trapped in a Brexit limbo https://t.co/ayP9OF7TKB https://t.co/IVTufrHA6Z,10/11/2017 6:41,0,9.18E+17,,,en,43,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Yes
"Japan's election has implications for leadership of central bank, too https://t.co/J3Pw577h1h https://t.co/vIA0KWVl21",10/11/2017 6:44,16,9.18E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Many colleagues struggled to look Catalan leader in the eye as he delayed independence bid https://t.co/8TqIbj8TvN https://t.co/b3mfcLxhbe,10/11/2017 6:53,18,9.18E+17,,,en,25,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
Toshiba has been taken off the Tokyo Stock Exchange's delisting watchlist https://t.co/dfoa4nO1ob https://t.co/ZHNHXbCHWn,10/11/2017 6:56,18,9.18E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Olympics construction worker takes own life after logging 190 hours of overtime in a month https://t.co/yBUDITFrLe https://t.co/xw2euMPq3d,10/11/2017 7:00,19,9.18E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Alibaba (briefly) tops Amazon to become the biggest e-commerce company https://t.co/qEu3jJqseP https://t.co/t5OukN4H2f,10/11/2017 7:03,80,9.18E+17,,,en,81,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
RT @Brexit: Theresa May says the unthinkable - plus the rest of Wednesday's Brexit headlines https://t.co/L3YzGrsFlz https://t.co/Y7ixLlcpMJ,10/11/2017 7:10,0,9.18E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Yes
North Korea is reportedly preparing to fire multiple short-range rockets next week https://t.co/6MgaIyQqaZ https://t.co/iEGjP4czMR,10/11/2017 7:13,56,9.18E+17,,,en,103,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Europe’s nationalists are about to get another boost when Austria votes this weekend https://t.co/ZjwE41VXIA https://t.co/oMkkPfbMG2,10/11/2017 7:16,17,9.18E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"The CEO who took a job that his friends thought would be ""suicidal"" https://t.co/VBhy8s9rej https://t.co/GDVdrctWjJ",10/11/2017 7:29,7,9.18E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Why the Bank of England may be wise to delay raising interest rates https://t.co/iJPGhY40Lb https://t.co/uzvf8URTA3,10/11/2017 7:32,17,9.18E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Kobe Steel's scandal has wiped $1.5 billion from its market value https://t.co/MaGeiXaLOn https://t.co/Qd43fKcmrZ,10/11/2017 7:35,26,9.18E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
It's time for Japan to put profits before the pursuit of perfection https://t.co/lJrTeRgNy8 via @gadfly https://t.co/p8XCTQx4uz,10/11/2017 7:38,14,9.18E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Finnish food-packaging maker says its India pain is over https://t.co/CQGVnVwjSM https://t.co/73a6cKWX9J,10/11/2017 7:44,5,9.18E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
KKR is calling timeout in India's telecom billionaire dogfight https://t.co/0r2eI0L994 via @gadfly https://t.co/0lGNJs1wOA,10/11/2017 7:47,7,9.18E+17,,,en,6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Here's why you can't afford a house, central bank tells Malaysia https://t.co/RekK7muK8j https://t.co/ssVTioam2P",10/11/2017 8:07,24,9.18E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Japan stocks rise with the Nikkei 225 index closing at highest in 21 years https://t.co/ZhSdDBX1sx https://t.co/NHUEQ68CEe,10/11/2017 8:16,25,9.18E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Loose lips really do sink ships when it comes to central banking https://t.co/SyrvCVpc3t https://t.co/1ecRekAAGJ,10/11/2017 8:20,16,9.18E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Alibaba reached Singapore long before Amazon did https://t.co/eWhnpA9AXW,10/11/2017 8:26,16,9.18E+17,,,tl,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Singapore's oil-dependent industries are still under pressure https://t.co/1F4z1ybvZm https://t.co/Mylby0Warf,10/11/2017 8:33,17,9.18E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"BREAKING: Uber is facing at least 2 additional U.S. criminal probes, sources say https://t.co/Z8lb8iFuOI https://t.co/NJ2AEDpGnM",10/11/2017 8:39,63,9.18E+17,,,en,86,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Tesla's EV network shows there's a $2.7 trillion infrastructure gap that must be filled https://t.co/jDj5fyuP6h https://t.co/IfrioMn9Pt,10/11/2017 8:42,24,9.18E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Chancellor Philip Hammond is questioned by MPs about Brexit and Britain's economy 👇 https://t.co/CVemfZJe2n,10/11/2017 8:45,46,9.18E+17,,,en,34,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",No
Japanese steelmaker is in crisis after saying it reported false data https://t.co/uJdm8yxDFh https://t.co/QBjHIPFx4u,10/11/2017 8:46,17,9.18E+17,,,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Saudi crown prince's reforms come with a crackdown on critics https://t.co/Oo9H9R4pOD https://t.co/7eDXtEE9yT,10/11/2017 8:49,29,9.18E+17,,,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Spanish bonds rally after Catalonia postpones its call for independence https://t.co/miRjedsOox https://t.co/Bvipffyzx2,10/11/2017 8:52,19,9.18E+17,,,en,29,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Southern California wildfire ""40% contained"" as death toll rises to 17 https://t.co/cJqzTGXUf7 https://t.co/vhKiHpkSn8",10/11/2017 8:55,19,9.18E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"LATEST: Brexit uncertainty is affecting Britain's economy, Philip Hammond says. Watch live https://t.co/fEqSrY8OlJ https://t.co/abd9OWtTBn",10/11/2017 8:56,19,9.18E+17,,,en,15,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
